,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
1405,16026,15/9-F-11 B,3562.2,0.578,0.5676859,0.454,0.4681522,0.121,0.12748691
1406,16027,15/9-F-11 B,3562.3,0.571,0.56271785,0.451,0.46517184,0.122,0.12944558
1407,16028,15/9-F-11 B,3562.4,0.569,0.5404967,0.437,0.44867268,0.123,0.13790743
1408,16029,15/9-F-11 B,3562.5,0.565,0.5466829,0.443,0.45606205,0.123,0.13559723
1409,16030,15/9-F-11 B,3562.6,0.563,0.5577245,0.446,0.4588841,0.123,0.1322901
1410,16031,15/9-F-11 B,3562.7,0.559,0.5535643,0.442,0.45453176,0.123,0.13353047
1411,16032,15/9-F-11 B,3562.8,0.57,0.58376694,0.461,0.4754856,0.122,0.12323813
1412,16033,15/9-F-11 B,3562.9,0.576,0.63555837,0.497,0.5167432,0.122,0.10611093
1413,16034,15/9-F-11 B,3563.0,0.574,0.6295202,0.493,0.5117098,0.123,0.108350575
1414,16035,15/9-F-11 B,3563.1,0.563,0.62352407,0.486,0.5039683,0.124,0.10960901
1415,16036,15/9-F-11 B,3563.2,0.554,0.59949815,0.469,0.4853334,0.127,0.11842424
1416,16037,15/9-F-11 B,3563.3,0.536,0.616283,0.484,0.502422,0.13,0.11201786
1417,16038,15/9-F-11 B,3563.4,0.517,0.6129869,0.488,0.5063376,0.136,0.112393275
1418,16039,15/9-F-11 B,3563.5,0.492,0.55980384,0.453,0.46796837,0.142,0.13081235
1419,16040,15/9-F-11 B,3563.6,0.474,0.575536,0.474,0.4913641,0.148,0.12498109
1420,16041,15/9-F-11 B,3563.7,0.46,0.56486285,0.47,0.48815975,0.153,0.1275282
1421,16042,15/9-F-11 B,3563.8,0.384,0.55604446,0.463,0.47998062,0.19,0.13066962
1422,16043,15/9-F-11 B,3563.9,0.385,0.5391196,0.45,0.46514702,0.19,0.13678992
1423,16044,15/9-F-11 B,3564.0,0.384,0.5390055,0.451,0.46658584,0.19,0.13632573
1424,16045,15/9-F-11 B,3564.1,0.388,0.57331145,0.471,0.48910347,0.188,0.12544286
1425,16046,15/9-F-11 B,3564.2,0.381,0.5813829,0.475,0.4930559,0.191,0.122601405
1426,16047,15/9-F-11 B,3564.3,0.386,0.58616036,0.475,0.4928541,0.19,0.12171963
1427,16048,15/9-F-11 B,3564.4,0.39,0.5878593,0.476,0.49435356,0.189,0.12101526
1428,16049,15/9-F-11 B,3564.5,0.391,0.56686866,0.46,0.47582778,0.187,0.12936556
1429,16050,15/9-F-11 B,3564.6,0.391,0.5634625,0.46,0.47621515,0.187,0.13033275
1430,16051,15/9-F-11 B,3564.7,0.389,0.5628469,0.462,0.4785584,0.188,0.12971891
1431,16052,15/9-F-11 B,3564.8,0.391,0.5453651,0.448,0.4631944,0.188,0.13523364
1432,16053,15/9-F-11 B,3564.9,0.394,0.5734369,0.463,0.47996077,0.186,0.12483823
1433,16054,15/9-F-11 B,3565.0,0.395,0.59367746,0.473,0.49106178,0.186,0.118282884
1434,16055,15/9-F-11 B,3565.1,0.395,0.5780569,0.465,0.48165604,0.187,0.123528145
1435,16056,15/9-F-11 B,3565.2,0.387,0.5595904,0.459,0.47559485,0.19,0.12885858
1436,16057,15/9-F-11 B,3565.3,0.39,0.5702978,0.468,0.48559096,0.191,0.12583898
1437,16058,15/9-F-11 B,3565.4,0.385,0.54141843,0.449,0.4639251,0.188,0.134733
1438,16059,15/9-F-11 B,3565.5,0.396,0.53298426,0.435,0.44792762,0.183,0.13741015
1439,16060,15/9-F-11 B,3565.6,0.404,0.5484097,0.43,0.44164082,0.173,0.13150777
1440,16061,15/9-F-11 B,3565.7,0.42,0.5216116,0.399,0.40588248,0.164,0.1396333
1441,16062,15/9-F-11 B,3565.8,0.407,0.497979,0.381,0.38573167,0.16,0.14574099
1442,16063,15/9-F-11 B,3565.9,0.383,0.4902789,0.389,0.3953025,0.159,0.14415117
1443,16064,15/9-F-11 B,3566.0,0.38,0.4609185,0.377,0.38157508,0.154,0.1517781
1444,16065,15/9-F-11 B,3566.1,0.371,0.42927626,0.361,0.36494842,0.153,0.16082081
1445,16066,15/9-F-11 B,3566.2,0.362,0.42699796,0.352,0.35521922,0.151,0.16082215
1446,16067,15/9-F-11 B,3566.3,0.354,0.42147344,0.345,0.34825024,0.149,0.15976277
1447,16068,15/9-F-11 B,3566.4,0.341,0.43899113,0.369,0.37387308,0.154,0.15307929
1448,16069,15/9-F-11 B,3566.5,0.341,0.4288739,0.369,0.37424123,0.149,0.15475099
1449,16070,15/9-F-11 B,3566.6,0.329,0.39806932,0.355,0.3591991,0.153,0.16332482
1450,16071,15/9-F-11 B,3566.7,0.315,0.38584346,0.354,0.35866642,0.157,0.16660285
1451,16072,15/9-F-11 B,3566.8,0.305,0.3659022,0.345,0.34965518,0.16,0.17238113
1452,16073,15/9-F-11 B,3566.9,0.299,0.35024202,0.337,0.341191,0.163,0.17613824
1453,16074,15/9-F-11 B,3567.0,0.297,0.33883643,0.326,0.32977313,0.165,0.17934532
1454,16075,15/9-F-11 B,3567.1,0.285,0.32713574,0.32,0.32368943,0.167,0.1817239
1455,16076,15/9-F-11 B,3567.2,0.282,0.32510024,0.323,0.32746556,0.169,0.18205914
1456,16077,15/9-F-11 B,3567.3,0.278,0.3272593,0.329,0.3338791,0.169,0.18102166
1457,16078,15/9-F-11 B,3567.4,0.281,0.32567847,0.329,0.33355916,0.168,0.1801607
1458,16079,15/9-F-11 B,3567.5,0.277,0.31716776,0.318,0.3222863,0.167,0.18290456
1459,16080,15/9-F-11 B,3567.6,0.278,0.3115487,0.314,0.31747523,0.169,0.18513817
1460,16081,15/9-F-11 B,3567.7,0.275,0.29948947,0.297,0.299839,0.17,0.18850061
1461,16082,15/9-F-11 B,3567.8,0.275,0.30039638,0.3,0.30354574,0.171,0.18809241
1462,16083,15/9-F-11 B,3567.9,0.272,0.2996377,0.307,0.310558,0.171,0.1878178
1463,16084,15/9-F-11 B,3568.0,0.275,0.29460457,0.293,0.29559758,0.17,0.18941046
1464,16085,15/9-F-11 B,3568.1,0.276,0.2966399,0.291,0.29380605,0.167,0.18829808
1465,16086,15/9-F-11 B,3568.2,0.279,0.30401742,0.296,0.29820555,0.163,0.18523386
1466,16087,15/9-F-11 B,3568.3,0.279,0.30669603,0.297,0.2997003,0.16,0.18273729
1467,16088,15/9-F-11 B,3568.4,0.28,0.31307703,0.294,0.29653978,0.158,0.17989415
1468,16089,15/9-F-11 B,3568.5,0.276,0.3137808,0.297,0.29914844,0.156,0.17807472
1469,16090,15/9-F-11 B,3568.6,0.273,0.31583413,0.291,0.29345775,0.155,0.17655972
1470,16091,15/9-F-11 B,3568.7,0.272,0.3146044,0.289,0.29093245,0.153,0.17586899
1471,16092,15/9-F-11 B,3568.8,0.27,0.3150075,0.266,0.26686624,0.153,0.17508954
1472,16093,15/9-F-11 B,3568.9,0.261,0.30590174,0.274,0.2755422,0.155,0.17708406
1473,16094,15/9-F-11 B,3569.0,0.255,0.30587608,0.278,0.2801658,0.156,0.17666243
1474,16095,15/9-F-11 B,3569.1,0.249,0.29873174,0.269,0.2704895,0.159,0.17908366
1475,16096,15/9-F-11 B,3569.2,0.239,0.28931355,0.27,0.2717308,0.162,0.18203577
1476,16097,15/9-F-11 B,3569.3,0.227,0.27200118,0.248,0.24888314,0.166,0.1874845
1477,16098,15/9-F-11 B,3569.4,0.221,0.26865336,0.237,0.23788653,0.168,0.18860424
1478,16099,15/9-F-11 B,3569.5,0.221,0.2652599,0.231,0.23107098,0.169,0.18921937
1479,16100,15/9-F-11 B,3569.6,0.217,0.26266053,0.239,0.24001287,0.169,0.19026676
1480,16101,15/9-F-11 B,3569.7,0.216,0.26446092,0.236,0.23668025,0.169,0.18899786
1481,16102,15/9-F-11 B,3569.8,0.211,0.26606756,0.24,0.2410749,0.168,0.1882161
1482,16103,15/9-F-11 B,3569.9,0.211,0.26609495,0.236,0.2370327,0.168,0.18744324
1483,16104,15/9-F-11 B,3570.0,0.21,0.2676667,0.246,0.24769308,0.167,0.18631707
1484,16105,15/9-F-11 B,3570.1,0.208,0.2662903,0.253,0.25484928,0.169,0.18719032
1485,16106,15/9-F-11 B,3570.2,0.209,0.2657375,0.257,0.25215408,0.168,0.18728504
1486,16107,15/9-F-11 B,3570.3,0.206,0.26633498,0.248,0.24944328,0.168,0.18676932
1487,16108,15/9-F-11 B,3570.4,0.205,0.2643215,0.243,0.24382092,0.169,0.18767777
1488,16109,15/9-F-11 B,3570.5,0.203,0.26224712,0.25,0.25171033,0.169,0.18919691
1489,16110,15/9-F-11 B,3570.6,0.204,0.26159915,0.254,0.25614288,0.169,0.18988653
1490,16111,15/9-F-11 B,3570.7,0.202,0.25852594,0.244,0.24560429,0.17,0.19101146
1491,16112,15/9-F-11 B,3570.8,0.202,0.2561615,0.245,0.24648191,0.17,0.19213647
1492,16113,15/9-F-11 B,3570.9,0.206,0.26541552,0.263,0.26483357,0.169,0.18964845
1493,16114,15/9-F-11 B,3571.0,0.206,0.26663184,0.256,0.25814393,0.167,0.18849796
1494,16115,15/9-F-11 B,3571.1,0.211,0.27373266,0.256,0.2580763,0.165,0.18518457
1495,16116,15/9-F-11 B,3571.2,0.214,0.27645743,0.257,0.25809276,0.163,0.18427047
1496,16117,15/9-F-11 B,3571.3,0.216,0.27996564,0.255,0.25641647,0.162,0.18291432
1497,16118,15/9-F-11 B,3571.4,0.219,0.28378037,0.268,0.2700946,0.162,0.1824279
1498,16119,15/9-F-11 B,3571.5,0.213,0.27513456,0.261,0.26298726,0.163,0.18508987
1499,16120,15/9-F-11 B,3571.6,0.219,0.27693734,0.268,0.26963326,0.164,0.1853112
1500,16121,15/9-F-11 B,3571.7,0.219,0.27884474,0.272,0.2739664,0.164,0.18414792
1501,16122,15/9-F-11 B,3571.8,0.217,0.27698433,0.271,0.27340725,0.164,0.18486486
1502,16123,15/9-F-11 B,3571.9,0.216,0.27990988,0.278,0.2799821,0.164,0.18467389
1503,16124,15/9-F-11 B,3572.0,0.221,0.28152925,0.297,0.30031568,0.164,0.18489844
1504,16125,15/9-F-11 B,3572.1,0.215,0.28192276,0.296,0.29959887,0.162,0.18450883
1505,16126,15/9-F-11 B,3572.2,0.223,0.2977693,0.313,0.31720442,0.157,0.18048829
1506,16127,15/9-F-11 B,3572.3,0.23,0.31056976,0.327,0.33126888,0.152,0.17578226
1507,16128,15/9-F-11 B,3572.4,0.235,0.30402905,0.3,0.30308977,0.148,0.17802314
1508,16129,15/9-F-11 B,3572.5,0.289,0.31363195,0.324,0.32808176,0.111,0.17465022
1509,16130,15/9-F-11 B,3572.6,0.294,0.32085156,0.332,0.3362646,0.109,0.17203717
1510,16131,15/9-F-11 B,3572.7,0.285,0.31924605,0.338,0.34284058,0.109,0.17327103
1511,16132,15/9-F-11 B,3572.8,0.275,0.3264124,0.354,0.35945144,0.11,0.17225416
1512,16133,15/9-F-11 B,3572.9,0.257,0.32515007,0.362,0.3680906,0.112,0.1725598
1513,16134,15/9-F-11 B,3573.0,0.248,0.31884167,0.353,0.35918382,0.115,0.17432342
1514,16135,15/9-F-11 B,3573.1,0.207,0.31291935,0.344,0.34952495,0.153,0.1757795
1515,16136,15/9-F-11 B,3573.2,0.212,0.30389866,0.331,0.33617723,0.155,0.17791826
1516,16137,15/9-F-11 B,3573.3,0.217,0.28986987,0.306,0.30967394,0.16,0.18277822
1517,16138,15/9-F-11 B,3573.4,0.205,0.27637246,0.284,0.2865378,0.164,0.18605354
1518,16139,15/9-F-11 B,3573.5,0.206,0.27620527,0.28,0.28285864,0.165,0.18549651
1519,16140,15/9-F-11 B,3573.6,0.193,0.27312613,0.274,0.27616185,0.165,0.18629795
1520,16141,15/9-F-11 B,3573.7,0.196,0.27843568,0.297,0.30055174,0.165,0.18540828
1521,16142,15/9-F-11 B,3573.8,0.199,0.28461933,0.308,0.31245175,0.163,0.18348503
1522,16143,15/9-F-11 B,3573.9,0.196,0.2857985,0.3,0.30391356,0.161,0.18324824
1523,16144,15/9-F-11 B,3574.0,0.198,0.2892414,0.31,0.3136839,0.158,0.18146199
1524,16145,15/9-F-11 B,3574.1,0.201,0.29777747,0.318,0.3219924,0.156,0.1787997
1525,16146,15/9-F-11 B,3574.2,0.202,0.3073359,0.329,0.33407572,0.153,0.17550969
1526,16147,15/9-F-11 B,3574.3,0.205,0.31979206,0.342,0.3471602,0.152,0.17201734
1527,16148,15/9-F-11 B,3574.4,0.204,0.31601614,0.337,0.34228525,0.153,0.1734549
1528,16149,15/9-F-11 B,3574.5,0.202,0.30175537,0.322,0.3269052,0.156,0.17856325
1529,16150,15/9-F-11 B,3574.6,0.211,0.30192277,0.327,0.33217552,0.16,0.1797021
1530,16151,15/9-F-11 B,3574.7,0.223,0.30506635,0.332,0.33693156,0.164,0.18023181
1531,16152,15/9-F-11 B,3574.8,0.222,0.29377255,0.318,0.32263488,0.169,0.18452874
1532,16153,15/9-F-11 B,3574.9,0.218,0.2748809,0.297,0.30011126,0.172,0.19020258
1533,16154,15/9-F-11 B,3575.0,0.213,0.270105,0.29,0.29381984,0.173,0.19149165
1534,16155,15/9-F-11 B,3575.1,0.203,0.26634878,0.282,0.28510138,0.171,0.1912573
1535,16156,15/9-F-11 B,3575.2,0.206,0.26707166,0.273,0.27527097,0.17,0.19118541
1536,16157,15/9-F-11 B,3575.3,0.239,0.27702585,0.259,0.26083016,0.171,0.18995675
1537,16158,15/9-F-11 B,3575.4,0.246,0.27344686,0.237,0.23711126,0.175,0.19168448
1538,16159,15/9-F-11 B,3575.5,0.255,0.27436775,0.242,0.24261485,0.179,0.19362664
1539,16160,15/9-F-11 B,3575.6,0.254,0.26649377,0.237,0.23741172,0.182,0.19522674
1540,16161,15/9-F-11 B,3575.7,0.25,0.2662474,0.234,0.23482694,0.183,0.1952659
1541,16162,15/9-F-11 B,3575.8,0.251,0.26432103,0.243,0.24373071,0.183,0.19560698
1542,16163,15/9-F-11 B,3575.9,0.248,0.2612037,0.237,0.23792525,0.183,0.19618826
1543,16164,15/9-F-11 B,3576.0,0.245,0.26055405,0.245,0.24623732,0.184,0.1960406
1544,16165,15/9-F-11 B,3576.1,0.243,0.2619334,0.256,0.25800282,0.185,0.19591972
1545,16166,15/9-F-11 B,3576.2,0.244,0.25929797,0.25,0.25112036,0.186,0.1972155
1546,16167,15/9-F-11 B,3576.3,0.248,0.2587651,0.251,0.25266925,0.187,0.19819611
1547,16168,15/9-F-11 B,3576.4,0.25,0.26373708,0.259,0.26034752,0.187,0.19769911
1548,16169,15/9-F-11 B,3576.5,0.254,0.2650721,0.255,0.25624964,0.185,0.19599026
1549,16170,15/9-F-11 B,3576.6,0.257,0.27446306,0.262,0.26312646,0.182,0.19276467
1550,16171,15/9-F-11 B,3576.7,0.258,0.27622545,0.253,0.2542134,0.181,0.19198707
1551,16172,15/9-F-11 B,3576.8,0.261,0.28352678,0.258,0.25924692,0.178,0.18919334
1552,16173,15/9-F-11 B,3576.9,0.261,0.28580093,0.254,0.25504875,0.176,0.18840879
1553,16174,15/9-F-11 B,3577.0,0.261,0.2836072,0.253,0.25406286,0.176,0.18906985
1554,16175,15/9-F-11 B,3577.1,0.256,0.28129554,0.244,0.2446448,0.177,0.19010253
1555,16176,15/9-F-11 B,3577.2,0.253,0.2753105,0.244,0.24535637,0.177,0.19183566
1556,16177,15/9-F-11 B,3577.3,0.252,0.27334595,0.257,0.25844175,0.178,0.19265223
1557,16178,15/9-F-11 B,3577.4,0.25,0.2703191,0.241,0.24210791,0.179,0.19431826
1558,16179,15/9-F-11 B,3577.5,0.25,0.27165413,0.241,0.24138843,0.178,0.19335894
1559,16180,15/9-F-11 B,3577.6,0.25,0.2736566,0.244,0.24458449,0.177,0.19234179
1560,16181,15/9-F-11 B,3577.7,0.251,0.27564496,0.253,0.25454608,0.176,0.19150907
1561,16182,15/9-F-11 B,3577.8,0.252,0.27811572,0.263,0.2651183,0.175,0.19060136
1562,16183,15/9-F-11 B,3577.9,0.254,0.28063262,0.264,0.26569882,0.173,0.18937594
1563,16184,15/9-F-11 B,3578.0,0.255,0.28526723,0.255,0.25579226,0.17,0.18650258
1564,16185,15/9-F-11 B,3578.1,0.257,0.29373044,0.252,0.25337932,0.168,0.18311617
1565,16186,15/9-F-11 B,3578.2,0.258,0.29629967,0.256,0.25706068,0.167,0.18170394
1566,16187,15/9-F-11 B,3578.3,0.254,0.29245698,0.249,0.2495905,0.168,0.1830503
1567,16188,15/9-F-11 B,3578.4,0.251,0.28585583,0.251,0.2519656,0.169,0.18578777
1568,16189,15/9-F-11 B,3578.5,0.25,0.2828895,0.266,0.26805937,0.17,0.18744296
1569,16190,15/9-F-11 B,3578.6,0.25,0.27951187,0.255,0.25630885,0.171,0.18892471
1570,16191,15/9-F-11 B,3578.7,0.25,0.28000468,0.252,0.25275812,0.17,0.18835834
1571,16192,15/9-F-11 B,3578.8,0.252,0.28760654,0.243,0.24349074,0.167,0.18488808
1572,16193,15/9-F-11 B,3578.9,0.253,0.29947785,0.226,0.22511603,0.165,0.17973961
1573,16194,15/9-F-11 B,3579.0,0.255,0.3068819,0.232,0.23188932,0.162,0.17613144
1574,16195,15/9-F-11 B,3579.1,0.256,0.2996673,0.244,0.24460195,0.164,0.17874095
1575,16196,15/9-F-11 B,3579.2,0.254,0.2967911,0.247,0.24806081,0.164,0.1797429
1576,16197,15/9-F-11 B,3579.3,0.255,0.29432574,0.247,0.2472146,0.164,0.1805759
1577,16198,15/9-F-11 B,3579.4,0.253,0.29260057,0.243,0.24397264,0.165,0.18110701
1578,16199,15/9-F-11 B,3579.5,0.252,0.28985924,0.24,0.2402537,0.167,0.18227062
1579,16200,15/9-F-11 B,3579.6,0.25,0.28427,0.248,0.24896596,0.169,0.18407361
1580,16201,15/9-F-11 B,3579.7,0.248,0.28156823,0.243,0.24403445,0.17,0.185856
1581,16202,15/9-F-11 B,3579.8,0.247,0.2786981,0.239,0.239538,0.17,0.18656221
1582,16203,15/9-F-11 B,3579.9,0.247,0.2793039,0.238,0.23906146,0.17,0.18618831
1583,16204,15/9-F-11 B,3580.0,0.247,0.28106484,0.24,0.24022202,0.17,0.18587106
1584,16205,15/9-F-11 B,3580.1,0.248,0.28090346,0.239,0.23946737,0.169,0.18572213
1585,16206,15/9-F-11 B,3580.2,0.249,0.28421634,0.242,0.24218301,0.169,0.18478161
1586,16207,15/9-F-11 B,3580.3,0.248,0.2847329,0.241,0.24135159,0.169,0.18434161
1587,16208,15/9-F-11 B,3580.4,0.246,0.28489283,0.231,0.23116978,0.17,0.18443988
1588,16209,15/9-F-11 B,3580.5,0.243,0.28047726,0.22,0.21955363,0.172,0.18598022
1589,16210,15/9-F-11 B,3580.6,0.242,0.27062353,0.244,0.24508707,0.174,0.19017665
1590,16211,15/9-F-11 B,3580.7,0.242,0.26599306,0.248,0.24962525,0.177,0.192203
1591,16212,15/9-F-11 B,3580.8,0.241,0.26530623,0.23,0.23000361,0.178,0.19259724
1592,16213,15/9-F-11 B,3580.9,0.241,0.26525176,0.227,0.22704296,0.18,0.19346662
1593,16214,15/9-F-11 B,3581.0,0.241,0.261908,0.222,0.22211127,0.18,0.1943222
1594,16215,15/9-F-11 B,3581.1,0.241,0.26195478,0.228,0.22808231,0.181,0.19498843
1595,16216,15/9-F-11 B,3581.2,0.24,0.260112,0.218,0.21724696,0.182,0.19599529
1596,16217,15/9-F-11 B,3581.3,0.239,0.25550196,0.221,0.22109248,0.184,0.1982034
1597,16218,15/9-F-11 B,3581.4,0.239,0.25230554,0.227,0.22760467,0.186,0.19994438
1598,16219,15/9-F-11 B,3581.5,0.238,0.25231162,0.221,0.22117661,0.187,0.19972739
1599,16220,15/9-F-11 B,3581.6,0.24,0.25443488,0.225,0.22487457,0.186,0.19911423
1600,16221,15/9-F-11 B,3581.7,0.243,0.25849652,0.242,0.24336772,0.185,0.19796212
1601,16222,15/9-F-11 B,3581.8,0.245,0.26695123,0.233,0.23399709,0.182,0.19411588
1602,16223,15/9-F-11 B,3581.9,0.247,0.27101898,0.235,0.23513545,0.181,0.19240206
1603,16224,15/9-F-11 B,3582.0,0.247,0.2695157,0.237,0.23742025,0.181,0.19320416
1604,16225,15/9-F-11 B,3582.1,0.246,0.27207705,0.243,0.24387874,0.18,0.19239432
1605,16226,15/9-F-11 B,3582.2,0.247,0.27235362,0.244,0.24479125,0.179,0.19276702
1606,16227,15/9-F-11 B,3582.3,0.246,0.27291876,0.247,0.24851994,0.178,0.1925078
1607,16228,15/9-F-11 B,3582.4,0.247,0.27480394,0.234,0.23382036,0.177,0.19224665
1608,16229,15/9-F-11 B,3582.5,0.247,0.2852327,0.225,0.22489654,0.175,0.18861148
1609,16230,15/9-F-11 B,3582.6,0.248,0.28066814,0.235,0.23572521,0.175,0.1904488
1610,16231,15/9-F-11 B,3582.7,0.252,0.28578925,0.245,0.24531297,0.173,0.1885831
1611,16232,15/9-F-11 B,3582.8,0.254,0.29013333,0.244,0.24475874,0.171,0.18713692
1612,16233,15/9-F-11 B,3582.9,0.256,0.29484236,0.256,0.25716433,0.17,0.18492973
1613,16234,15/9-F-11 B,3583.0,0.257,0.2992429,0.255,0.25584602,0.168,0.18309946
1614,16235,15/9-F-11 B,3583.1,0.256,0.2985447,0.255,0.25548986,0.168,0.18391196
1615,16236,15/9-F-11 B,3583.2,0.25,0.28847927,0.262,0.26383618,0.17,0.18789817
1616,16237,15/9-F-11 B,3583.3,0.246,0.2859543,0.256,0.25707793,0.171,0.18896842
1617,16238,15/9-F-11 B,3583.4,0.244,0.28469288,0.266,0.26811415,0.172,0.18936333
1618,16239,15/9-F-11 B,3583.5,0.246,0.29163393,0.273,0.2750941,0.171,0.18606237
1619,16240,15/9-F-11 B,3583.6,0.248,0.30025214,0.286,0.2884019,0.169,0.18333483
1620,16241,15/9-F-11 B,3583.7,0.251,0.3081106,0.29,0.29207027,0.167,0.1804868
1621,16242,15/9-F-11 B,3583.8,0.252,0.30659467,0.269,0.27033556,0.165,0.18129781
1622,16243,15/9-F-11 B,3583.9,0.256,0.31674704,0.275,0.27688453,0.163,0.17851016
1623,16244,15/9-F-11 B,3584.0,0.257,0.31869605,0.277,0.27831,0.162,0.17759511
1624,16245,15/9-F-11 B,3584.1,0.255,0.31905338,0.271,0.2715446,0.163,0.17792886
1625,16246,15/9-F-11 B,3584.2,0.255,0.31898534,0.27,0.2713523,0.165,0.17863722
1626,16247,15/9-F-11 B,3584.3,0.257,0.3217638,0.266,0.2666004,0.166,0.17890218
1627,16248,15/9-F-11 B,3584.4,0.262,0.32843518,0.264,0.26398233,0.167,0.17756635
1628,16249,15/9-F-11 B,3584.5,0.264,0.33707452,0.264,0.26416716,0.167,0.17515704
1629,16250,15/9-F-11 B,3584.6,0.267,0.34082216,0.258,0.2580905,0.167,0.17385472
1630,16251,15/9-F-11 B,3584.7,0.268,0.35254288,0.246,0.24490629,0.167,0.1718699
1631,16252,15/9-F-11 B,3584.8,0.277,0.3582936,0.259,0.2575994,0.167,0.1718705
1632,16253,15/9-F-11 B,3584.9,0.284,0.3730844,0.256,0.25498343,0.167,0.16991204
1633,16254,15/9-F-11 B,3585.0,0.296,0.38489783,0.258,0.2564578,0.166,0.16797304
1634,16255,15/9-F-11 B,3585.1,0.305,0.39461184,0.275,0.27424094,0.165,0.16688338
1635,16256,15/9-F-11 B,3585.2,0.326,0.41061723,0.306,0.30640605,0.164,0.16441739
1636,16257,15/9-F-11 B,3585.3,0.348,0.4338957,0.331,0.33240741,0.164,0.16094884
1637,16258,15/9-F-11 B,3585.4,0.356,0.46026444,0.362,0.36578116,0.162,0.1543599
1638,16259,15/9-F-11 B,3585.5,0.361,0.4853021,0.392,0.39823124,0.162,0.14690278
1639,16260,15/9-F-11 B,3585.6,0.461,0.49741375,0.4,0.4074938,0.123,0.14602706
1640,16261,15/9-F-11 B,3585.7,0.5,0.50169104,0.401,0.40807876,0.117,0.1471551
1641,16262,15/9-F-11 B,3585.8,0.52,0.52520543,0.417,0.42569503,0.113,0.13975814
1642,16263,15/9-F-11 B,3585.9,0.519,0.54814667,0.434,0.44466424,0.113,0.1314252
1643,16264,15/9-F-11 B,3586.0,0.503,0.5151682,0.409,0.41682994,0.117,0.14265066
1644,16265,15/9-F-11 B,3586.1,0.475,0.49669182,0.401,0.4082754,0.122,0.14763376
1645,16266,15/9-F-11 B,3586.2,0.461,0.492688,0.406,0.41414693,0.127,0.14728841
1646,16267,15/9-F-11 B,3586.3,0.454,0.48971957,0.409,0.41767982,0.129,0.147406
1647,16268,15/9-F-11 B,3586.4,0.464,0.5343069,0.438,0.44989392,0.128,0.13371342
1648,16269,15/9-F-11 B,3586.5,0.47,0.544838,0.446,0.45971492,0.127,0.13028407
1649,16270,15/9-F-11 B,3586.6,0.466,0.52196646,0.433,0.44427574,0.127,0.1378595
1650,16271,15/9-F-11 B,3586.7,0.461,0.5303403,0.444,0.45802104,0.131,0.13394074
1651,16272,15/9-F-11 B,3586.8,0.44,0.51522595,0.438,0.45118093,0.136,0.13881665
1652,16273,15/9-F-11 B,3586.9,0.424,0.48251355,0.422,0.43299273,0.142,0.14935404
1653,16274,15/9-F-11 B,3587.0,0.415,0.49384934,0.433,0.4456102,0.147,0.14512403
1654,16275,15/9-F-11 B,3587.1,0.348,0.4908176,0.435,0.44839814,0.183,0.14490274
1655,16276,15/9-F-11 B,3587.2,0.345,0.45001996,0.403,0.41309595,0.184,0.15915492
1656,16277,15/9-F-11 B,3587.3,0.344,0.45569223,0.407,0.4171565,0.185,0.15671876
1657,16278,15/9-F-11 B,3587.4,0.34,0.45231724,0.408,0.4190462,0.187,0.15638565
1658,16279,15/9-F-11 B,3587.5,0.335,0.44786012,0.411,0.42164737,0.188,0.15648207
1659,16280,15/9-F-11 B,3587.6,0.333,0.41597936,0.39,0.3984662,0.188,0.1669472
1660,16281,15/9-F-11 B,3587.7,0.334,0.40730068,0.381,0.38896772,0.185,0.16969329
1661,16282,15/9-F-11 B,3587.8,0.332,0.40121207,0.386,0.38793826,0.183,0.17110021
1662,16283,15/9-F-11 B,3587.9,0.332,0.41445428,0.391,0.39973983,0.179,0.16482687
1663,16284,15/9-F-11 B,3588.0,0.333,0.42212656,0.394,0.40266362,0.176,0.16192698
1664,16285,15/9-F-11 B,3588.1,0.33,0.43017992,0.4,0.40915427,0.174,0.15836024
1665,16286,15/9-F-11 B,3588.2,0.403,0.43966967,0.41,0.41962674,0.137,0.15532526
1666,16287,15/9-F-11 B,3588.3,0.425,0.43873274,0.41,0.41989985,0.13,0.15757722
1667,16288,15/9-F-11 B,3588.4,0.449,0.463951,0.429,0.44126734,0.123,0.14920875
1668,16289,15/9-F-11 B,3588.5,0.463,0.44073176,0.414,0.42379758,0.117,0.15641484
1669,16290,15/9-F-11 B,3588.6,0.463,0.41714698,0.402,0.41065243,0.112,0.16447797
1670,16291,15/9-F-11 B,3588.7,0.459,0.38754648,0.389,0.39685354,0.108,0.17344749
1671,16292,15/9-F-11 B,3588.8,0.449,0.38268387,0.393,0.40127805,0.107,0.17337754
1672,16293,15/9-F-11 B,3588.9,0.431,0.34144765,0.37,0.37663385,0.107,0.18756622
1673,16294,15/9-F-11 B,3589.0,0.425,0.3174938,0.345,0.3501195,0.11,0.19516556
1674,16295,15/9-F-11 B,3589.1,0.424,0.3110903,0.336,0.34067535,0.117,0.19683944
1675,16296,15/9-F-11 B,3589.2,0.407,0.30473968,0.328,0.3322838,0.126,0.199872
1676,16297,15/9-F-11 B,3589.3,0.383,0.289329,0.322,0.32731375,0.139,0.20500757
1677,16298,15/9-F-11 B,3589.4,0.344,0.26400676,0.319,0.32394248,0.151,0.2124639
